gen,nevals,avg,min,max
0,90,681.0777777777778,6.0,1000.0
1,69,141.62222222222223,6.0,1000.0
2,74,140.3111111111111,6.0,1000.0
3,80,106.58888888888889,6.0,1000.0
4,62,29.011111111111113,6.0,1000.0
5,71,83.77777777777777,6.0,1000.0
6,68,28.377777777777776,6.0,1000.0
7,70,50.855555555555554,6.0,1000.0
8,76,83.8,6.0,1000.0
9,72,28.322222222222223,6.0,1000.0
10,76,39.3,6.0,1000.0
11,72,28.233333333333334,6.0,1000.0
12,67,39.28888888888889,6.0,1000.0
13,80,17.344444444444445,6.0,1000.0
14,72,28.266666666666666,6.0,1000.0
15,75,17.322222222222223,6.0,1000.0
16,64,6.222222222222222,6.0,13.0
17,70,6.066666666666666,6.0,8.0
18,75,17.122222222222224,6.0,1000.0
19,77,6.166666666666667,6.0,18.0
20,81,39.18888888888889,6.0,1000.0
21,76,17.177777777777777,6.0,1000.0
22,75,17.11111111111111,6.0,1000.0
23,69,6.211111111111111,6.0,12.0
24,73,39.21111111111111,6.0,1000.0
25,76,17.155555555555555,6.0,1000.0
26,74,6.177777777777778,6.0,17.0
27,67,6.011111111111111,6.0,7.0
28,65,17.08888888888889,6.0,1000.0
29,79,28.2,6.0,1000.0
30,71,6.0,6.0,6.0
31,72,17.044444444444444,6.0,1000.0
32,77,17.055555555555557,6.0,1000.0
33,68,6.055555555555555,6.0,10.0
34,79,17.07777777777778,6.0,1000.0
35,77,6.055555555555555,6.0,10.0
36,67,6.1,6.0,14.0
37,69,6.055555555555555,6.0,8.0
38,76,6.0,6.0,6.0
39,74,17.044444444444444,6.0,1000.0
40,76,6.022222222222222,6.0,7.0
41,74,6.0,6.0,6.0
42,70,17.044444444444444,6.0,1000.0
43,75,6.122222222222222,6.0,16.0
44,74,6.211111111111111,6.0,18.0
45,78,17.18888888888889,6.0,1000.0
46,74,6.1,6.0,12.0
47,72,17.08888888888889,6.0,1000.0
48,76,17.07777777777778,6.0,1000.0
49,82,28.166666666666668,6.0,1000.0
50,73,28.1,6.0,1000.0
51,79,17.055555555555557,6.0,1000.0
52,82,17.066666666666666,6.0,1000.0
53,70,6.0,6.0,6.0
54,76,6.144444444444445,6.0,12.0
55,78,17.144444444444446,6.0,1000.0
56,79,6.0,6.0,6.0
57,84,6.044444444444444,6.0,8.0
58,76,6.022222222222222,6.0,7.0
59,84,28.08888888888889,6.0,1000.0
60,69,17.066666666666666,6.0,1000.0
,,,,
gen,nevals,avg,min,max
0,90,703.0666666666667,6.0,1000.0
1,71,108.2,6.0,1000.0
2,67,29.477777777777778,6.0,1000.0
3,72,72.96666666666667,6.0,1000.0
4,74,83.52222222222223,6.0,1000.0
5,73,72.5,6.0,1000.0
6,63,83.5111111111111,6.0,1000.0
7,68,39.46666666666667,6.0,1000.0
8,79,72.52222222222223,6.0,1000.0
9,67,28.22222222222222,6.0,1000.0
10,71,39.25555555555555,6.0,1000.0
11,80,94.52222222222223,6.0,1000.0
12,68,28.177777777777777,6.0,1000.0
13,82,50.355555555555554,6.0,1000.0
14,69,17.211111111111112,6.0,1000.0
15,75,39.63333333333333,6.0,1000.0
16,74,72.41111111111111,6.0,1000.0
17,72,50.27777777777778,6.0,1000.0
18,74,72.41111111111111,6.0,1000.0
19,71,28.1,6.0,1000.0
20,74,39.27777777777778,6.0,1000.0
21,75,17.166666666666668,6.0,1000.0
22,70,61.355555555555554,6.0,1000.0
23,66,6.0777777777777775,6.0,9.0
24,73,6.055555555555555,6.0,8.0
25,74,17.1,6.0,1000.0
26,68,17.07777777777778,6.0,1000.0
27,61,17.07777777777778,6.0,1000.0
28,67,28.155555555555555,6.0,1000.0
29,76,28.133333333333333,6.0,1000.0
30,70,17.1,6.0,1000.0
31,72,17.11111111111111,6.0,1000.0
32,68,6.055555555555555,6.0,7.0
33,63,6.055555555555555,6.0,7.0
34,66,6.2555555555555555,6.0,22.0
35,78,6.044444444444444,6.0,7.0
36,70,39.233333333333334,6.0,1000.0
37,80,50.25555555555555,6.0,1000.0
38,71,17.11111111111111,6.0,1000.0
39,84,39.18888888888889,6.0,1000.0
40,70,6.033333333333333,6.0,7.0
41,75,6.044444444444444,6.0,7.0
42,68,17.066666666666666,6.0,1000.0
43,65,17.122222222222224,6.0,1000.0
44,69,6.133333333333334,6.0,16.0
45,75,17.1,6.0,1000.0
46,75,6.055555555555555,6.0,7.0
47,72,6.0777777777777775,6.0,7.0
48,76,6.0777777777777775,6.0,8.0
49,74,17.7,6.0,1000.0
50,73,6.011111111111111,6.0,7.0
51,65,6.044444444444444,6.0,7.0
52,76,6.011111111111111,6.0,7.0
53,70,17.11111111111111,6.0,1000.0
54,69,6.033333333333333,6.0,8.0
55,78,6.055555555555555,6.0,9.0
56,71,17.133333333333333,6.0,1000.0
57,66,6.033333333333333,6.0,7.0
58,80,6.111111111111111,6.0,9.0
59,74,17.155555555555555,6.0,1000.0
60,74,6.066666666666666,6.0,8.0
,,,,
gen,nevals,avg,min,max
0,90,746.8,8.0,1000.0
1,77,207.2888888888889,7.0,1000.0
2,76,52.3,7.0,1000.0
3,66,40.68888888888889,6.0,1000.0
4,82,18.488888888888887,6.0,1000.0
5,73,18.022222222222222,6.0,1000.0
6,68,50.3,6.0,1000.0
7,78,28.18888888888889,6.0,1000.0
8,77,39.25555555555555,6.0,1000.0
9,74,61.388888888888886,6.0,1000.0
10,71,39.333333333333336,5.0,1000.0
11,76,39.144444444444446,5.0,1000.0
12,80,27.933333333333334,5.0,1000.0
13,75,49.58888888888889,5.0,1000.0
14,76,49.422222222222224,5.0,1000.0
15,61,38.36666666666667,5.0,1000.0
16,64,38.266666666666666,5.0,1000.0
17,75,16.355555555555554,5.0,1000.0
18,75,16.211111111111112,5.0,1000.0
19,78,60.43333333333333,5.0,1000.0
20,74,38.3,5.0,1000.0
21,76,38.355555555555554,5.0,1000.0
22,74,27.31111111111111,5.0,1000.0
23,65,49.28888888888889,5.0,1000.0
24,78,16.177777777777777,5.0,1000.0
25,75,5.0777777777777775,5.0,6.0
26,76,5.066666666666666,5.0,7.0
27,69,5.066666666666666,5.0,6.0
28,76,5.122222222222222,5.0,7.0
29,72,5.288888888888889,5.0,20.0
30,78,16.166666666666668,5.0,1000.0
31,79,5.033333333333333,5.0,6.0
32,78,16.166666666666668,5.0,1000.0
33,69,5.066666666666666,5.0,7.0
34,69,27.144444444444446,5.0,1000.0
35,63,5.044444444444444,5.0,6.0
36,73,38.22222222222222,5.0,1000.0
37,73,5.2444444444444445,5.0,23.0
38,81,5.022222222222222,5.0,6.0
39,77,16.08888888888889,5.0,1000.0
40,72,16.11111111111111,5.0,1000.0
41,70,16.07777777777778,5.0,1000.0
42,70,5.011111111111111,5.0,6.0
43,70,5.044444444444444,5.0,7.0
44,80,16.166666666666668,5.0,1000.0
45,71,5.011111111111111,5.0,6.0
46,78,16.08888888888889,5.0,1000.0
47,69,5.044444444444444,5.0,6.0
48,74,5.055555555555555,5.0,6.0
49,68,5.044444444444444,5.0,6.0
50,81,16.1,5.0,1000.0
51,74,5.044444444444444,5.0,6.0
52,78,16.08888888888889,5.0,1000.0
53,74,5.111111111111111,5.0,12.0
54,73,5.0777777777777775,5.0,7.0
55,68,27.122222222222224,5.0,1000.0
56,77,5.033333333333333,5.0,6.0
57,79,5.011111111111111,5.0,6.0
58,75,16.07777777777778,5.0,1000.0
59,72,27.177777777777777,5.0,1000.0
60,76,16.07777777777778,5.0,1000.0
,,,,
gen,nevals,avg,min,max
0,90,769.1222222222223,8.0,1000.0
1,78,218.9111111111111,7.0,1000.0
2,76,107.21111111111111,7.0,1000.0
3,77,62.58888888888889,6.0,1000.0
4,72,106.62222222222222,6.0,1000.0
5,65,117.3,6.0,1000.0
6,70,172.46666666666667,6.0,1000.0
7,66,94.97777777777777,6.0,1000.0
8,73,139.07777777777778,5.0,1000.0
9,72,116.82222222222222,5.0,1000.0
10,77,183.14444444444445,5.0,1000.0
11,76,94.68888888888888,5.0,1000.0
12,76,84.28888888888889,5.0,1000.0
13,75,94.11111111111111,5.0,1000.0
14,83,160.1888888888889,5.0,1000.0
15,75,60.5,5.0,1000.0
16,78,49.51111111111111,5.0,1000.0
17,76,126.7,5.0,1000.0
18,75,38.388888888888886,5.0,1000.0
19,71,60.477777777777774,5.0,1000.0
20,63,38.422222222222224,5.0,1000.0
21,74,27.266666666666666,5.0,1000.0
22,81,49.25555555555555,5.0,1000.0
23,73,60.44444444444444,5.0,1000.0
24,69,60.4,5.0,1000.0
25,64,38.4,5.0,1000.0
26,68,16.3,5.0,1000.0
27,59,27.477777777777778,5.0,1000.0
28,64,5.133333333333334,5.0,9.0
29,64,5.166666666666667,5.0,13.0
30,71,5.055555555555555,5.0,7.0
31,68,27.433333333333334,5.0,1000.0
32,70,38.21111111111111,5.0,1000.0
33,70,5.022222222222222,5.0,6.0
34,80,5.133333333333334,5.0,7.0
35,72,16.122222222222224,5.0,1000.0
36,70,5.0,5.0,5.0
37,80,27.133333333333333,5.0,1000.0
38,76,5.033333333333333,5.0,7.0
39,75,5.033333333333333,5.0,6.0
40,74,27.144444444444446,5.0,1000.0
41,76,27.11111111111111,5.0,1000.0
42,68,27.122222222222224,5.0,1000.0
43,70,27.166666666666668,5.0,1000.0
44,73,16.066666666666666,5.0,1000.0
45,68,5.011111111111111,5.0,6.0
46,74,16.08888888888889,5.0,1000.0
47,72,16.08888888888889,5.0,1000.0
48,82,16.066666666666666,5.0,1000.0
49,76,5.044444444444444,5.0,6.0
50,78,5.022222222222222,5.0,7.0
51,75,27.2,5.0,1000.0
52,68,5.044444444444444,5.0,6.0
53,71,16.266666666666666,5.0,1000.0
54,73,38.22222222222222,5.0,1000.0
55,80,27.3,5.0,1000.0
56,74,27.155555555555555,5.0,1000.0
57,74,16.18888888888889,5.0,1000.0
58,77,38.22222222222222,5.0,1000.0
59,77,5.022222222222222,5.0,6.0
60,72,5.033333333333333,5.0,8.0
,,,,
gen,nevals,avg,min,max
0,90,736.0444444444445,8.0,1000.0
1,70,131.07777777777778,8.0,1000.0
2,62,96.8,7.0,1000.0
3,73,30.11111111111111,5.0,1000.0
4,79,40.544444444444444,5.0,1000.0
5,72,28.644444444444446,5.0,1000.0
6,73,38.86666666666667,5.0,1000.0
7,72,16.455555555555556,5.0,1000.0
8,77,5.366666666666666,5.0,8.0
9,67,16.522222222222222,5.0,1000.0
10,79,27.5,5.0,1000.0
11,82,16.533333333333335,5.0,1000.0
12,72,5.288888888888889,5.0,10.0
13,72,16.31111111111111,5.0,1000.0
14,70,5.233333333333333,5.0,7.0
15,80,27.288888888888888,5.0,1000.0
16,71,5.211111111111111,5.0,10.0
17,74,5.222222222222222,5.0,8.0
18,74,16.288888888888888,5.0,1000.0
19,64,16.177777777777777,5.0,1000.0
20,74,5.177777777777778,5.0,8.0
21,78,60.388888888888886,5.0,1000.0
22,74,5.144444444444445,5.0,8.0
23,77,16.144444444444446,5.0,1000.0
24,80,5.122222222222222,5.0,7.0
25,58,27.433333333333334,5.0,1000.0
26,75,5.166666666666667,5.0,9.0
27,68,27.166666666666668,5.0,1000.0
28,74,16.2,5.0,1000.0
29,63,38.22222222222222,5.0,1000.0
30,74,5.022222222222222,5.0,7.0
31,72,5.0777777777777775,5.0,7.0
32,67,5.0777777777777775,5.0,8.0
33,72,5.133333333333334,5.0,7.0
34,75,27.244444444444444,5.0,1000.0
35,70,5.088888888888889,5.0,8.0
36,70,5.033333333333333,5.0,7.0
37,74,5.066666666666666,5.0,8.0
38,77,5.0777777777777775,5.0,7.0
39,74,5.0777777777777775,5.0,7.0
40,65,5.055555555555555,5.0,7.0
41,63,16.1,5.0,1000.0
42,72,5.066666666666666,5.0,7.0
43,79,5.0,5.0,5.0
44,74,5.066666666666666,5.0,10.0
45,75,5.055555555555555,5.0,9.0
46,72,5.066666666666666,5.0,11.0
47,64,5.022222222222222,5.0,7.0
48,65,16.27777777777778,5.0,1000.0
49,68,5.388888888888889,5.0,33.0
50,68,27.133333333333333,5.0,1000.0
51,84,5.366666666666666,5.0,33.0
52,75,5.055555555555555,5.0,7.0
53,66,5.011111111111111,5.0,6.0
54,82,5.111111111111111,5.0,8.0
55,64,5.044444444444444,5.0,8.0
56,76,16.544444444444444,5.0,1000.0
57,76,16.1,5.0,1000.0
58,70,5.066666666666666,5.0,7.0
59,79,5.044444444444444,5.0,7.0
60,66,16.07777777777778,5.0,1000.0
,,,,
